,id,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,average_heartrate,max_heartrate,average_cadence
606,5809156487,Evening Run,2021-08-17T20:00:27Z,Run,10203.2,2888,2881,73.0,16,3.542,182.8,193.0,83.3
607,5768881345,Lunch Ride,2021-08-10T12:11:25Z,Ride,0.0,3604,3604,0,3,0.0,154.1,167.0,0
608,5763206952,Lunch Run,2021-08-09T11:56:06Z,Run,8018.4,2361,2357,58.0,13,3.402,182.7,193.0,84.6
609,5758069126,Legs,2021-08-08T11:34:54Z,WeightTraining,0.0,3839,3839,0,2,0.0,128.6,171.0,0
610,5754554646,Afternoon Run,2021-08-07T17:06:54Z,Run,13105.0,4269,4230,142.0,11,3.098,170.4,192.0,83.2
611,5752576261,Uppers,2021-08-07T11:24:09Z,WeightTraining,0.0,4087,4087,0,1,0.0,116.3,154.0,0
612,5747613972,Lunch Ride,2021-08-06T11:29:29Z,Ride,19676.8,4937,4060,238.0,10,4.847,123.3,166.0,0
613,5741972727,Morning Run,2021-08-05T10:18:12Z,Run,8062.6,2791,2721,97.0,11,2.963,163.1,175.0,82.9
614,5739204978,Weights,2021-08-04T18:42:00Z,WeightTraining,0.0,3705,3705,0,0,0.0,118.5,147.0,0
615,5733609534,Evening Run,2021-08-03T18:42:58Z,Run,8348.8,3484,3453,72.0,9,2.418,146.9,173.0,79.3
616,5730249800,Morning Swim,2021-08-03T07:40:26Z,Swim,2500.0,2824,2593,0,4,0.964,159.4,184.0,0
617,5725583273,Lowers,2021-08-02T10:47:46Z,WeightTraining,0.0,4205,4205,0,1,0.0,126.5,168.0,0
618,5723032731,Evening Run,2021-08-01T18:39:53Z,Run,8093.6,2449,2449,64.0,14,3.305,172.8,181.0,83.8
619,5720201395,Uppers,2021-08-01T10:10:31Z,WeightTraining,0.0,3320,3320,0,1,0.0,111.1,153.0,0
620,5706531503,Ben Nevis!,2021-07-29T10:32:23Z,Hike,16108.9,21638,17348,1379.0,20,0.929,110.6,161.0,52.2
621,5694531342,Morning Hike,2021-07-27T10:10:56Z,Hike,4416.7,7628,5214,451.0,17,0.847,112.4,150.0,53.9
622,5686343153,Leg day,2021-07-25T17:25:44Z,WeightTraining,0.0,4723,4723,0,1,0.0,121.9,171.0,0
623,5683109173,Morning Swim,2021-07-25T09:03:49Z,Swim,2500.0,2998,2679,0,3,0.933,137.5,162.0,0
624,5681058666,Evening Run,2021-07-24T19:47:53Z,Run,6479.1,2007,1995,61.0,11,3.248,165.2,176.0,83.8
625,5679779177,Full body,2021-07-24T15:10:27Z,WeightTraining,0.0,3697,3697,0,1,0.0,118.9,153.0,0
626,5675048401,Afternoon Ride,2021-07-23T17:22:38Z,Ride,0.0,3612,3612,0,4,0.0,140.6,165.0,0
627,5668175078,Uppers,2021-07-22T11:23:32Z,WeightTraining,0.0,3722,3722,0,3,0.0,106.2,146.0,0
628,5663196838,Legs,2021-07-21T12:56:14Z,WeightTraining,0.0,4324,4324,0,4,0.0,131.5,175.0,0
629,5656768003,Morning Ride,2021-07-20T10:28:38Z,Ride,0.0,3601,3601,0,3,0.0,149.9,166.0,0
630,5651054245,Morning Run,2021-07-19T07:47:09Z,Run,12004.7,3794,3787,68.0,16,3.17,174.8,191.0,84.4
631,5646232299,Full body weights,2021-07-18T10:12:45Z,WeightTraining,0.0,4655,4655,0,3,0.0,132.8,171.0,0
632,5639854700,Morning Swim,2021-07-17T07:58:48Z,Swim,2875.0,3122,2885,0,3,0.997,148.5,180.0,0
633,5637500989,Afternoon Run,2021-07-16T17:45:17Z,Run,6567.3,1946,1941,55.0,18,3.383,171.5,186.0,83.3
634,5631526555,Bosham and back,2021-07-15T12:08:25Z,Ride,15065.4,10197,3409,36.0,4,4.419,112.7,137.0,0
635,5625365434,Leg day,2021-07-14T10:30:14Z,WeightTraining,0.0,4460,4460,0,1,0.0,122.1,155.0,0
636,5619521976,Morning Run,2021-07-13T09:16:20Z,Run,9158.5,3080,2911,21.0,11,3.146,158.8,192.0,83.7
637,5614371485,Full body,2021-07-12T08:20:13Z,WeightTraining,0.0,3089,3089,0,0,0.0,110.5,150.0,0
638,5609005025,Wattbike,2021-07-11T09:53:39Z,Ride,0.0,1266,1266,0,4,0.0,164.3,188.0,0
639,5603423206,Lowers,2021-07-10T09:20:31Z,WeightTraining,0.0,3428,3428,0,3,0.0,122.7,166.0,0
640,5599222307,Wattbike,2021-07-09T12:08:03Z,Ride,0.0,3002,3002,0,3,0.0,138.3,161.0,0
641,5595233066,Uppers,2021-07-08T15:47:07Z,WeightTraining,0.0,3405,3405,0,3,0.0,108.4,137.0,0
642,5593936743,Lunch Run,2021-07-08T11:06:52Z,Run,8030.6,2880,2721,91.0,11,2.951,162.7,174.0,83.6
643,5588908528,Lunch Swim,2021-07-07T11:59:39Z,Swim,2650.0,2968,2560,0,2,1.035,158.3,195.0,0
644,5585373369,Evening Run,2021-07-06T18:16:59Z,Run,5844.8,2049,1999,56.0,9,2.924,145.9,168.0,83.1
645,5573104959,Lunch Activity,2021-07-04T12:12:43Z,Rowing,1270.8,371,311,0.0,3,4.086,139.0,165.0,34.8
646,5573104135,Lunch Activity,2021-07-04T11:39:18Z,Rowing,2702.5,1225,1091,0.0,1,2.477,128.5,147.0,22.9
647,5569695811,Evening Activity,2021-07-03T18:21:28Z,Rowing,1267.3,365,327,0.0,1,3.876,139.8,153.0,34.0
648,5569663720,Afternoon Activity,2021-07-03T17:47:08Z,Rowing,2897.7,1188,1109,0.0,1,2.613,130.9,161.0,22.4
649,5567674328,Lunch Activity,2021-07-03T12:41:58Z,Rowing,1309.1,387,344,0.0,3,3.806,168.0,177.0,33.4
650,5567673717,Lunch Activity,2021-07-03T12:01:06Z,Rowing,2817.7,1212,1130,0.0,3,2.494,131.8,150.0,22.8
651,5562647798,Lunch Activity,2021-07-02T12:34:02Z,Rowing,1285.3,329,329,0.0,5,3.907,132.0,142.0,33.1
652,5562647621,Lunch Activity,2021-07-02T11:54:07Z,Rowing,2090.2,952,867,0.0,5,2.411,138.3,164.0,20.9
653,5556883495,Morning Activity,2021-07-01T08:57:21Z,Rowing,5487.8,2257,2096,0.0,4,2.618,125.6,159.0,21.4
654,5551816550,Morning Activity,2021-06-30T08:33:22Z,Rowing,7273.4,3787,2269,0.0,7,3.206,129.6,164.0,25.3
655,5546410798,Morning Activity,2021-06-29T07:01:46Z,Rowing,10131.0,5158,3195,0.0,3,3.171,126.7,150.0,24.5
656,5541810400,Morning Activity,2021-06-28T09:29:35Z,Rowing,9754.5,4438,2983,0.0,5,3.27,124.9,163.0,24.3
657,5536241512,Morning Activity,2021-06-27T09:50:37Z,Rowing,5562.0,2254,1668,0.0,5,3.335,129.9,164.0,26.7
658,5535788238,Morning Activity,2021-06-27T08:21:22Z,Rowing,8691.0,3325,2980,5.0,4,2.916,129.2,156.0,21.5
659,5530784855,Morning Activity,2021-06-26T09:34:27Z,Rowing,11770.6,4823,3931,5.0,6,2.994,121.0,157.0,23.3
660,5530172240,Morning Activity,2021-06-26T07:54:30Z,Rowing,8600.8,3072,3009,2.3,5,2.858,127.3,156.0,21.2
661,5526005939,Morning Activity,2021-06-25T09:57:43Z,Rowing,8572.5,4567,2950,0.0,4,2.906,119.5,156.0,23.6
662,5522973230,Evening Run,2021-06-24T18:11:58Z,Run,7178.3,2375,2296,61.0,6,3.126,158.5,171.0,83.0
663,5516046446,Lunch Activity,2021-06-23T12:07:50Z,Rowing,8106.6,3837,3022,0.0,4,2.683,113.4,145.0,20.4
664,5515524377,Morning Activity,2021-06-23T10:31:37Z,Rowing,5754.3,3224,2764,0.0,2,2.082,111.8,151.0,22.7
665,5509435061,Morning Activity,2021-06-22T06:50:15Z,Rowing,10355.6,4067,3368,5.0,8,3.075,129.6,160.0,23.0
666,5507646242,Afternoon Activity,2021-06-21T17:16:48Z,Rowing,10850.9,5367,3926,5.0,3,2.764,126.9,160.0,20.2
667,5496931727,Afternoon Ride,2021-06-19T15:49:54Z,Ride,44879.0,11822,9533,393.0,11,4.708,120.3,151.0,0
668,5490515443,Afternoon Run,2021-06-18T15:09:16Z,Run,4615.3,1572,1567,59.0,3,2.945,155.9,181.0,83.1
669,5480752866,Afternoon Run,2021-06-16T17:40:07Z,Run,5649.1,1914,1871,49.0,5,3.019,161.0,175.0,83.3
670,5447040004,Afternoon Run,2021-06-10T16:49:11Z,Run,5275.9,1735,1735,13.0,8,3.041,157.6,169.0,83.1
671,5441135590,Afternoon Activity,2021-06-09T15:00:05Z,Rowing,10004.4,5075,4051,0.0,3,2.47,119.1,155.0,20.9
672,5422788029,MET final (in quad),2021-06-06T11:47:22Z,Rowing,2065.0,504,488,0.0,8,4.232,137.5,148.0,31.5
673,5419055041,MET final,2021-06-05T17:58:35Z,Rowing,2055.5,492,471,0.0,13,4.364,165.0,175.0,34.0
674,5419054412,MET warm up,2021-06-05T17:09:37Z,Rowing,3370.6,1679,1477,2.0,5,2.282,138.4,165.0,22.3
675,5417751852,MET regatta TT,2021-06-05T14:50:42Z,Rowing,2196.0,662,625,0.0,6,3.514,170.9,184.0,32.1
676,5404720473,Morning Activity,2021-06-03T06:56:50Z,Rowing,9506.2,3542,3361,0.0,5,2.828,140.5,165.0,23.3
677,5390414928,Evening Run,2021-05-31T18:43:18Z,Run,5341.5,1849,1753,9.0,10,3.047,151.0,180.0,83.0
678,5381003956,Morning Activity,2021-05-30T06:56:50Z,Rowing,12332.8,5595,4497,0.0,6,2.742,124.7,166.0,24.3
679,5375293480,Rowing,2021-05-29T07:07:42Z,Rowing,15015.6,5498,5170,5.0,10,2.904,119.7,148.0,20.7
680,5249791742,Morning Single,2021-05-06T07:06:00Z,Rowing,0.0,3217,3217,0,6,0.0,158.6,170.0,18.4
681,5246269149,Single,2021-05-05T14:26:03Z,Rowing,0.0,4994,4994,0,6,0.0,147.4,172.0,19.2
682,5239051721,3 x 1k,2021-05-04T06:56:10Z,Rowing,0.0,3650,3650,0,18,0.0,138.4,171.0,22.2
683,5229759380,LTR run group 2,2021-05-02T13:34:34Z,Run,2418.8,1055,1055,0,9,2.293,149.7,177.0,82.5
684,5229271868,LTR run,2021-05-02T12:24:42Z,Run,2402.2,971,971,0,7,2.474,137.2,158.0,78.0
685,5227476297,Rowing,2021-05-02T07:12:20Z,Rowing,0.0,4264,4264,0,4,0.0,122.9,140.0,20.5
686,5199684532,Rowing,2021-04-27T06:59:59Z,Rowing,0.0,3555,3555,0,2,0.0,123.9,151.0,20.7
687,5187678060,Rowing,2021-04-25T07:22:09Z,Rowing,11485.5,4511,3905,8.1,9,2.941,132.9,167.0,20.8
688,5181456544,Rowing,2021-04-24T07:30:08Z,Rowing,11858.0,4768,4137,5.0,10,2.866,123.7,157.0,21.5
689,5179654617,Run to car,2021-04-23T19:42:11Z,Run,1864.1,756,715,25.0,3,2.607,151.9,169.0,82.7
690,5167025132,Afternoon Activity,2021-04-21T14:29:55Z,Rowing,11031.6,5098,4453,0.0,10,2.477,120.0,157.0,20.5
691,5158591496,Morning Activity,2021-04-20T07:00:16Z,Rowing,8596.4,3304,3181,8.1,13,2.702,129.9,150.0,20.9
692,5155247469,Afternoon Run,2021-04-19T16:25:17Z,Run,8752.4,2918,2703,71.0,18,3.238,152.8,180.0,83.7
693,5146343332,Morning Activity,2021-04-18T07:31:11Z,Rowing,12203.6,5034,4414,0.0,16,2.765,116.6,142.0,19.3
694,5140112403,Rowing,2021-04-17T07:27:23Z,Rowing,11443.4,4899,4372,5.0,13,2.617,137.4,162.0,18.7
695,5137988709,Evening Run,2021-04-16T18:43:03Z,Run,3414.4,1370,1255,62.0,10,2.721,149.4,178.0,82.7
696,5126934083,Evening Run,2021-04-14T18:03:34Z,Run,9298.3,2818,2749,16.0,18,3.382,164.2,193.0,84.4
697,5103646796,Recovery run,2021-04-10T17:55:25Z,Run,6363.7,2003,1997,49.0,14,3.187,163.4,193.0,84.5
698,5089799859,Lunch Run,2021-04-08T12:02:53Z,Run,7506.8,2330,2196,79.6,13,3.418,0,0,0
699,5083565327,Rowing ,2021-04-07T09:13:12Z,Rowing,0.0,4260,4260,0,14,0.0,133.1,155.0,21.4
700,5083166037,Rowing,2021-04-07T07:28:23Z,Rowing,0.0,3069,3069,0,7,0.0,121.7,149.0,21.2
701,5078011238,Rowing,2021-04-06T09:22:12Z,Rowing,0.0,4223,4223,0,16,0.0,121.3,148.0,21.9
702,5072030556,Rowing,2021-04-05T09:18:18Z,Rowing,8840.6,3214,3090,5.0,14,2.861,119.8,140.0,20.1
703,5071577608,Rowing,2021-04-05T07:27:43Z,Rowing,6401.1,3171,2954,0.0,9,2.167,127.3,148.0,18.9
704,5067481717,Lunch Run,2021-04-04T12:28:47Z,Run,13777.7,4604,4398,149.0,23,3.133,162.6,193.0,83.4
705,5054099931,Rowing,2021-04-02T09:50:23Z,Rowing,5009.9,3532,2520,0.0,14,1.988,125.6,151.0,19.9
706,5053364082,Rowing,2021-04-02T07:28:28Z,Rowing,6164.9,3149,3073,0.0,11,2.006,121.2,146.0,19.9
707,5048241450,Rowing,2021-04-01T09:15:09Z,Rowing,8809.6,3481,3481,5.0,16,2.531,125.6,161.0,16.9
708,5047866855,Rowing,2021-04-01T07:34:47Z,Rowing,6472.4,2933,2798,0.0,11,2.313,130.6,157.0,16.3
709,5042254454,Rowing,2021-03-31T09:00:57Z,Rowing,8802.9,3837,3641,5.0,16,2.418,131.6,162.0,16.6
710,5035775148,Rowing,2021-03-30T09:05:51Z,Rowing,8877.1,3767,3507,5.0,12,2.531,135.8,172.0,18.4
711,5035380481,Rowing,2021-03-30T07:29:37Z,Rowing,6012.4,3152,2906,0.0,10,2.069,124.0,146.0,19.1
712,5032927825,Evening Run,2021-03-29T18:33:43Z,Run,7438.3,2545,2364,88.0,16,3.146,151.6,184.0,82.8
713,5030070031,Second session,2021-03-29T09:27:45Z,Rowing,6726.2,3678,2882,0.0,17,2.334,122.8,152.0,17.8
714,5029665409,Rowing!!!,2021-03-29T07:39:43Z,Rowing,5258.6,3255,2787,0.0,19,1.887,123.6,150.0,18.6
715,5018059071,Morning Ride,2021-03-27T08:08:25Z,Ride,36771.4,11660,6486,366.0,24,5.669,119.2,151.0,0
716,5008335801,Easy run,2021-03-25T14:18:17Z,Run,10119.4,3696,3608,95.0,28,2.805,154.5,179.0,82.9
717,4997350066,Screen break,2021-03-23T17:13:24Z,Run,5596.5,1752,1743,19.0,18,3.211,162.7,187.0,84.0
718,4984488467,#BristolUniRun 5k,2021-03-21T12:46:37Z,Run,5032.2,1333,1308,26.0,31,3.847,169.7,194.0,86.0
719,4963085738,Never gets old,2021-03-17T17:08:05Z,Run,5777.7,1934,1809,21.0,19,3.194,153.2,180.0,83.3
720,4957386807,Afternoon Ride,2021-03-16T16:49:17Z,Ride,0.0,3601,3601,0,9,0.0,136.9,147.0,0
721,4951675207,"More mini eggs, more speed",2021-03-15T16:44:18Z,Run,5042.0,1309,1309,12.0,23,3.852,156.7,196.0,85.3
722,4943274002,Morning Run,2021-03-14T07:24:13Z,Run,10061.4,3207,3207,117.0,24,3.137,160.8,192.0,85.6
723,4929810235,Afternoon Run,2021-03-11T16:47:17Z,Run,5404.5,1622,1581,38.0,25,3.418,153.3,183.0,84.1
724,4919371332,Easy run,2021-03-09T17:34:01Z,Run,5681.2,1762,1748,28.0,22,3.25,157.7,189.0,83.6
725,4904764406,Morning Run,2021-03-07T09:37:32Z,Run,8232.2,2497,2484,106.0,21,3.314,171.3,190.0,85.4
726,4898346195,Another failed bike ride,2021-03-06T09:10:19Z,Ride,12926.1,2579,2211,83.0,15,5.846,131.8,167.0,0
727,4895265276,Mini eggs give you speed,2021-03-05T16:48:56Z,Run,5506.0,1560,1526,21.0,19,3.608,158.6,194.0,85.0
728,4872046253,Afternoon Run,2021-03-01T15:32:18Z,Run,6214.5,1912,1901,45.0,25,3.269,156.5,178.0,84.8
729,4861003556,Afternoon Ride,2021-02-27T17:17:07Z,Ride,0.0,5455,5455,0,7,0.0,137.4,159.0,0
730,4856636645,Morning Run,2021-02-27T07:34:18Z,Run,6302.3,1962,1962,49.0,14,3.212,168.2,194.0,85.3
731,4848706813,Afternoon Run,2021-02-25T16:54:44Z,Run,6432.2,2170,2048,57.0,18,3.141,153.9,182.0,84.1
732,4837467850,Evening Run,2021-02-23T18:39:53Z,Run,5249.9,1724,1720,48.0,17,3.052,151.5,172.0,82.7
733,4827143400,Recovery bike,2021-02-21T20:03:52Z,Ride,0.0,2700,2700,0,4,0.0,123.5,136.0,0
734,4823447897,Lunch Run,2021-02-21T11:55:57Z,Run,3777.9,1190,1181,45.0,11,3.199,162.1,182.0,84.3
735,4805822883,Morning Ride,2021-02-18T08:28:28Z,Ride,0.0,5398,5398,0,4,0.0,148.5,162.0,0
736,4800630128,Morning Ride,2021-02-17T09:17:14Z,Ride,0.0,5116,5116,0,7,0.0,146.3,160.0,0
737,4779041815,Failed bike ride,2021-02-13T08:41:23Z,Ride,12738.1,3853,2183,179.0,15,5.835,116.5,150.0,0
738,4771341525,Tempo run,2021-02-11T16:29:20Z,Run,8014.9,2152,2152,49.0,15,3.724,158.5,181.0,86.1
739,4760924679,Bristol has never been this cold before,2021-02-09T16:16:53Z,Run,10562.7,3518,3447,189.0,26,3.064,155.2,180.0,84.2
740,4748965823,Morning Run,2021-02-07T10:14:27Z,Run,9099.4,3138,3131,100.0,18,2.906,153.1,182.0,83.1
741,4744243815,Morning Ride,2021-02-06T10:59:40Z,Ride,51757.9,11341,8319,222.0,23,6.222,123.5,162.0,0
742,4734997330,Evening Run,2021-02-04T19:03:42Z,Run,7616.3,2136,2136,12.0,18,3.566,161.9,193.0,84.8
743,4722849016,Got lost and it rained,2021-02-02T16:05:58Z,Run,8425.1,3191,2742,84.0,21,3.073,150.1,174.0,83.0
744,4712530821,Snow in my eyes,2021-01-31T15:45:52Z,Run,5656.4,1712,1695,75.0,15,3.337,153.7,179.0,84.3
745,4705216274,Lunch Ride,2021-01-30T11:43:41Z,Ride,43420.8,9198,7618,579.0,27,5.7,133.5,172.0,0
746,4695777550,Afternoon Run,2021-01-28T17:07:41Z,Run,4800.2,1310,1307,9.0,12,3.673,160.0,184.0,84.2
747,4679488006,To paradise bottom,2021-01-25T15:08:16Z,Run,8525.8,3599,2846,153.0,18,2.996,150.8,185.0,84.9
748,4666927250,Pre erg,2021-01-23T12:08:58Z,Run,2052.1,657,652,35.0,7,3.147,168.4,177.0,83.4
749,4657006144,Post exam 2,2021-01-21T13:24:46Z,Run,7635.3,2677,2460,65.0,22,3.104,164.5,189.0,83.4
750,4654573708,Afternoon Ride,2021-01-20T16:33:46Z,Ride,0.0,4201,4201,0,6,0.0,143.6,156.0,0
751,4647509664,Post exam,2021-01-19T16:38:12Z,Run,5352.3,1609,1600,28.0,21,3.345,169.9,191.0,82.9
752,4634545679,No pain!!,2021-01-17T10:50:07Z,Run,6101.1,1880,1848,75.0,18,3.301,165.5,197.0,84.2
753,4627768541,Morning Ride,2021-01-16T08:03:11Z,Ride,0.0,4500,4500,0,16,0.0,145.2,156.0,0
754,4619116590,Afternoon Run,2021-01-14T13:14:07Z,Run,4694.6,1463,1438,11.0,15,3.265,155.8,181.0,84.1
755,4613091843,Morning Ride,2021-01-13T09:44:14Z,Ride,0.0,3636,3636,0,8,0.0,148.9,165.0,0
756,4607283698,Morning Run,2021-01-12T08:09:28Z,Run,5426.4,1793,1732,68.0,13,3.133,165.7,192.0,83.6
757,4605291959,Evening Ride,2021-01-11T18:28:44Z,Ride,0.0,5157,5157,0,8,0.0,150.3,163.0,0
758,4591724140,Lunch Ride,2021-01-09T12:25:38Z,Ride,0.0,3018,3018,0,4,0.0,156.1,173.0,0
759,5225885266,Morning Run,2021-01-09T08:27:59Z,Run,0.0,5,5,0,0,0.0,58.6,59.0,0
760,5225885268,Morning Run,2021-01-09T08:22:12Z,Run,0.0,41,41,0,0,0.0,70.1,75.0,0
761,5225885188,Afternoon Run,2021-01-08T16:45:50Z,Run,5.8,5,3,0,0,1.933,77.6,79.0,56.0
762,4590203651,Afternoon Run,2021-01-08T15:56:29Z,Run,4086.0,1701,1419,67.0,16,2.879,129.3,170.0,83.8
763,4494170947,Morning Run,2020-12-20T08:16:19Z,Run,8218.4,2748,2701,49.3,18,3.043,0,0,0
764,4483503752,Zoomy,2020-12-17T15:03:26Z,Run,5044.1,1255,1255,15.5,19,4.019,0,0,0
765,4458656278,Afternoon Run,2020-12-11T15:19:53Z,Run,7049.8,2018,1892,25.0,18,3.726,0,0,0
766,4428577521,Afternoon Run,2020-12-04T13:18:17Z,Run,3574.8,2893,1459,17.5,9,2.45,0,0,0
767,4411121592,Morning Run,2020-11-30T09:12:52Z,Run,14025.3,4078,4055,94.4,20,3.459,0,0,0
768,4387513644,Morning Run,2020-11-25T07:34:04Z,Run,8076.6,2953,2773,89.2,18,2.913,0,0,0
769,4374889299,People and puddle dodging,2020-11-22T12:15:58Z,Run,16024.3,4817,4770,89.7,29,3.359,0,0,0
770,4354324591,With hol,2020-11-18T07:32:52Z,Run,9394.5,3385,3276,82.5,16,2.868,0,0,0
771,4345463835,Little break,2020-11-16T10:46:30Z,Run,4207.5,1369,1366,61.9,17,3.08,0,0,0
772,4334520913,Disappointing,2020-11-14T07:31:35Z,Run,8333.1,2780,2753,81.4,20,3.027,0,0,0
773,4327617217,60min Riders Choice,2020-11-12T15:02:42Z,VirtualRide,35712.8,3632,3614,53.0,7,9.882,144.0,155.0,75.2
774,4321524014,Love autumn,2020-11-11T09:40:15Z,Run,14122.4,4560,4452,200.4,24,3.172,0,0,0
775,4301681549,1k warm up then 5k pb!!,2020-11-07T12:52:25Z,Run,6073.9,1642,1638,7.6,24,3.708,0,0,0
776,4290752832,Lockdown turbo,2020-11-05T17:00:52Z,VirtualRide,28831.7,3627,3627,459.0,11,7.949,135.7,155.0,71.4
777,4284446940,Water session substitute,2020-11-04T10:38:14Z,Run,13084.3,4227,4157,140.5,12,3.148,0,0,0
778,4272412061,Rainy all the time,2020-11-01T15:40:39Z,Run,7729.2,2542,2525,116.4,11,3.061,0,0,0
779,4263281020,8 x 600m (ish),2020-10-30T17:55:44Z,Run,5653.0,2288,1442,0.0,6,3.92,0,0,0
780,4258586853,Freedom!!,2020-10-29T13:29:09Z,Run,10695.9,3769,3589,96.7,13,2.98,0,0,0
781,4246458529,Afternoon Run,2020-10-26T15:49:24Z,Run,8053.7,2571,2378,70.4,0,3.387,0,0,0
782,4238222834,Watopia,2020-10-24T17:45:43Z,VirtualRide,35531.8,3659,3616,53.0,8,9.826,151.0,165.0,78.1
783,4233735100,Evening Run,2020-10-23T18:29:23Z,Run,6147.1,1941,1932,68.4,0,3.182,0,0,0
784,4229267283,60min Riders Choice,2020-10-22T16:32:22Z,VirtualRide,36383.6,3630,3630,56.0,7,10.023,147.6,158.0,79.3
785,4220974608,Zwift Academy Road: Workout 1 | Aerobic Power,2020-10-20T17:26:48Z,VirtualRide,20906.4,3611,3611,608.0,6,5.79,149.1,180.0,86.2
786,4212512872,60min Riders Choice,2020-10-18T16:00:09Z,VirtualRide,35448.4,3619,3619,53.0,6,9.795,145.4,160.0,69.1
787,4207089067,FTP Test,2020-10-17T15:15:33Z,VirtualRide,34537.7,4431,4392,379.0,5,7.864,146.9,187.0,71.8
788,4203020771,60min Riders Choice,2020-10-16T16:56:04Z,VirtualRide,32692.3,3622,3622,276.0,4,9.026,151.0,161.0,66.9
789,4194097210,Afternoon Run,2020-10-14T15:19:25Z,Run,4796.8,1549,1433,91.9,0,3.347,0,0,0
790,4193542142,Lunch Ride,2020-10-14T11:45:30Z,VirtualRide,34480.9,3621,3621,190.0,3,9.522,147.4,161.0,67.4
791,4182471744,Pleasant evening,2020-10-11T17:39:07Z,Run,13119.0,4437,4203,142.0,15,3.121,0,0,0
792,4172830929,5x800m (2-3 min rest),2020-10-09T18:38:33Z,Run,4075.9,1568,989,8.8,7,4.121,0,0,0
793,4134198838,Evening Run,2020-09-30T18:52:43Z,Run,16142.7,5316,5208,89.4,8,3.1,0,0,0
794,4124734986,Evening Run,2020-09-28T18:36:34Z,Run,7450.8,2365,2363,91.8,9,3.153,0,0,0
795,4113576012,Old favourite,2020-09-26T11:01:40Z,Run,8128.8,2397,2350,54.7,15,3.459,0,0,0
796,4101563127,Afternoon Run,2020-09-23T14:12:39Z,Run,8147.2,2871,2799,110.6,9,2.911,0,0,0
797,4089261821,🧡Bristol🧡,2020-09-20T18:24:32Z,Run,13152.4,4282,4232,142.4,18,3.108,0,0,0
798,4074313835,Finally sub 50!,2020-09-17T18:28:47Z,Run,10153.3,2991,2977,52.4,13,3.411,0,0,0
799,4060055950,Dark,2020-09-14T19:46:34Z,Run,8529.1,2836,2748,85.4,15,3.104,0,0,0
800,4047305047,Fuelled by cookie for breakfast,2020-09-12T09:56:30Z,Run,8596.5,2773,2551,86.7,12,3.37,0,0,0
801,4035508448,Tow path,2020-09-09T16:15:12Z,Run,16225.2,6331,5400,167.7,15,3.005,0,0,0
802,4015149215,Afternoon Run,2020-09-05T13:14:57Z,Run,9540.5,3529,3129,131.9,10,3.049,0,0,0
803,3997412116,Testing new trainers,2020-09-01T18:37:19Z,Run,11715.9,4024,3776,167.5,19,3.103,0,0,0
804,3972206173,Morning Run,2020-08-27T09:31:21Z,Run,14811.7,4812,4785,16.8,16,3.095,0,0,0
805,3964496751,Strong winds heavy legs,2020-08-25T17:21:51Z,Run,8464.0,2916,2869,72.4,12,2.95,0,0,0
806,3956386614,Evening runs are the best!!!,2020-08-23T19:39:09Z,Run,9995.6,3065,3048,51.8,21,3.279,0,0,0
807,3934466048,6x1k,2020-08-19T07:33:35Z,Run,6393.1,3004,1926,21.6,15,3.319,0,0,0
808,3925049066,Getting back on it,2020-08-17T09:08:11Z,Run,7119.4,2349,2322,13.5,17,3.066,0,0,0
809,3880734266,First light,2020-08-08T06:00:27Z,Run,10751.5,3856,3668,132.6,18,2.931,0,0,0
810,3871565208,Morning Run,2020-08-06T07:24:08Z,Run,8890.2,2926,2892,94.9,12,3.074,0,0,0
811,3863881163,To Megève,2020-08-04T18:13:25Z,Run,8086.7,2619,2586,97.8,15,3.127,0,0,0
812,3854780743,Running in a rain cloud,2020-08-02T18:39:03Z,Run,7025.4,2396,2308,84.7,21,3.044,0,0,0
813,3813390761,Morning run,2020-07-26T07:26:47Z,Run,5222.7,1983,1809,142.1,18,2.887,0,0,0
814,3804514168,Steady,2020-07-23T11:28:50Z,Run,11056.1,3653,3605,17.0,14,3.067,0,0,0
815,3782198896,A bit grey,2020-07-18T20:24:32Z,Run,7278.0,2620,2186,77.5,19,3.329,0,0,0
816,3770498629,Sunnier than anticipated,2020-07-16T12:57:02Z,Run,6003.8,1910,1881,10.0,18,3.192,0,0,0
817,3761610486,The best route ever,2020-07-14T16:37:30Z,Run,7001.6,2228,2194,14.1,25,3.191,0,0,0
818,3735386167,Humid,2020-07-09T09:18:14Z,Run,7731.7,2533,2468,15.7,14,3.133,0,0,0
819,3726656740,Afternoon Run,2020-07-07T13:41:32Z,Run,6963.9,2374,2276,13.0,13,3.06,0,0,0
820,3704376246,Very nice,2020-07-02T19:49:52Z,Run,7393.6,2456,2348,69.3,20,3.149,0,0,0
821,3691833580,Steady,2020-06-30T10:09:52Z,Run,6358.3,2143,2114,26.1,16,3.008,0,0,0
822,3683761603,Harbourside,2020-06-28T14:19:07Z,Run,7192.4,2536,2442,73.7,18,2.945,0,0,0
823,3672845872,Finally on the downs,2020-06-26T09:32:29Z,Run,5020.5,1728,1681,19.9,18,2.987,0,0,0
824,3627824114,UT2,2020-06-17T09:37:42Z,Ride,31700.0,3600,3600,0,9,8.806,0,0,0
